fx_rate_id,base_currency,quote_currency,rate_date,rate,source,updated_at
fxr_492c487a,USD,NZD,2026-08-25,1.65966359,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_03258c21,INR,USD,2026-08-31,0.01195605,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_aed11e38,INR,EUR,2026-08-31,0.01104246,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c0ac7fca,INR,GBP,2026-08-31,0.00943634,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_52893d03,INR,AED,2026-08-31,0.04382642,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ffdf7c1a,INR,SGD,2026-08-31,0.01600945,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_94fd98fe,INR,THB,2026-08-31,0.41855489,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f2e5ffcb,INR,LKR,2026-08-31,3.52218309,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d2f754df,INR,NPR,2026-08-31,1.59167482,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c736a6df,INR,BTN,2026-08-31,0.99603094,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ca52fcf3,INR,MVR,2026-08-31,0.1847429,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_69fa08a4,INR,JPY,2026-08-31,1.80976363,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8738f9b4,INR,KRW,2026-08-31,16.16057437,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9d417092,INR,KWD,2026-08-31,0.00365344,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fdf48307,INR,BHD,2026-08-31,0.00450641,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f0144a26,INR,AUD,2026-08-31,0.01824364,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7ed63480,INR,CAD,2026-08-31,0.01647874,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_53afa4ac,INR,CHF,2026-08-31,0.01046498,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a47751d2,INR,MYR,2026-08-31,0.05338862,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8b5ab027,INR,IDR,2026-08-31,194.3385381,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b1390594,INR,VND,2026-08-31,304.44825748,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_886629d0,INR,CNY,2026-08-31,0.08618715,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f9cc219f,INR,QAR,2026-08-31,0.04365827,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ec39cc5d,INR,SAR,2026-08-31,0.04491409,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8d3d785d,INR,NZD,2026-08-31,0.02004933,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8c1b3926,USD,INR,2026-08-31,82.71701275,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7c2aea8f,USD,EUR,2026-08-31,0.92410657,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_501df898,USD,GBP,2026-08-31,0.78923584,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_18754bb4,USD,AED,2026-08-31,3.66443288,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_87da4777,USD,SGD,2026-08-31,1.33443321,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_34a003f1,USD,THB,2026-08-31,34.95488582,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4765d38c,USD,LKR,2026-08-31,294.74581909,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9124c302,USD,NPR,2026-08-31,132.42514926,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8f0f8414,USD,BTN,2026-08-31,82.83258922,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e4900f42,USD,MVR,2026-08-31,15.40336655,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2bad6a63,USD,JPY,2026-08-31,151.30820012,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d718ccd3,USD,KRW,2026-08-31,1348.18884974,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d7f64123,USD,KWD,2026-08-31,0.3058038,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0e9c82de,USD,BHD,2026-08-31,0.37594096,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1b4fd092,USD,AUD,2026-08-31,1.52582728,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2bc713ff,USD,CAD,2026-08-31,1.36726181,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_efb93ca3,USD,CHF,2026-08-31,0.8683064,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6d0e724d,USD,MYR,2026-08-31,4.46771081,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3d2e5f26,USD,IDR,2026-08-31,16212.95850879,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7c01e7c6,USD,VND,2026-08-31,25384.39222891,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d56333fb,USD,CNY,2026-08-31,7.21087566,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6ccfebd6,USD,QAR,2026-08-31,3.61261043,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_11680edf,USD,SAR,2026-08-31,3.73170724,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cca25084,USD,NZD,2026-08-31,1.6633427,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2ebd3444,INR,USD,2026-09-06,0.01194132,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f7eef2a6,INR,EUR,2026-09-06,0.0110572,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f2e1b062,INR,GBP,2026-09-06,0.00948642,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9f6f133c,INR,AED,2026-09-06,0.0438666,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f55f0f9c,INR,SGD,2026-09-06,0.01601618,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_88bf5819,INR,THB,2026-09-06,0.41940654,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7f20951f,INR,LKR,2026-09-06,3.55028754,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0a339196,INR,NPR,2026-09-06,1.60331667,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4e0398b2,INR,BTN,2026-09-06,0.99748144,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cf85163e,INR,MVR,2026-09-06,0.18441493,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_582a1a86,INR,JPY,2026-09-06,1.81328939,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0802ac87,INR,KRW,2026-09-06,16.22969865,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0e61ba9e,INR,KWD,2026-09-06,0.0036867,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_49040fcf,INR,BHD,2026-09-06,0.00450159,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8053a219,INR,AUD,2026-09-06,0.01831805,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bd2dffbd,INR,CAD,2026-09-06,0.01653301,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4a410fd2,INR,CHF,2026-09-06,0.01051575,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_26a80f3f,INR,MYR,2026-09-06,0.05367563,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6533cd53,INR,IDR,2026-09-06,194.72268336,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f114a648,INR,VND,2026-09-06,305.63358549,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ebf9f82b,INR,CNY,2026-09-06,0.0864757,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8a4c2964,INR,QAR,2026-09-06,0.043673,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a198c6d3,INR,SAR,2026-09-06,0.04485587,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8e9eedc5,INR,NZD,2026-09-06,0.02010162,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b2f95a6e,USD,INR,2026-09-06,83.04450103,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1501e220,USD,EUR,2026-09-06,0.92522642,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d668357c,USD,GBP,2026-09-06,0.79132262,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_136e5623,USD,AED,2026-09-06,3.68230617,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_51e23d93,USD,SGD,2026-09-06,1.34145613,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b4fa9068,USD,THB,2026-09-06,35.13331554,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2b18e69a,USD,LKR,2026-09-06,295.98432254,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f7eb0fdb,USD,NPR,2026-09-06,132.981491,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a40827e2,USD,BTN,2026-09-06,83.30956423,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_32bd7ae5,USD,MVR,2026-09-06,15.40182922,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9686e252,USD,JPY,2026-09-06,151.18459156,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f5512e37,USD,KRW,2026-09-06,1349.60372655,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7c39dd90,USD,KWD,2026-09-06,0.3073293,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0abf9b1f,USD,BHD,2026-09-06,0.37530763,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b7940a47,USD,AUD,2026-09-06,1.52875312,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_92082ac6,USD,CAD,2026-09-06,1.36945991,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bf601e0a,USD,CHF,2026-09-06,0.87255442,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_badd5a59,USD,MYR,2026-09-06,4.47496647,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1311f632,USD,IDR,2026-09-06,16257.28586053,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cecf4b11,USD,VND,2026-09-06,25402.76503782,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_75872309,USD,CNY,2026-09-06,7.21557162,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_07159e94,USD,QAR,2026-09-06,3.63740423,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6c8bfed8,USD,SAR,2026-09-06,3.73911108,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9909ede2,USD,NZD,2026-09-06,1.67396103,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_07efd207,INR,USD,2026-09-12,0.0120125,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_41fce7b2,INR,EUR,2026-09-12,0.01107054,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c6768972,INR,GBP,2026-09-12,0.00949336,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b1ff6042,INR,AED,2026-09-12,0.04403612,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e3359964,INR,SGD,2026-09-12,0.01612218,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b60e8f57,INR,THB,2026-09-12,0.42059936,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cdcb0731,INR,LKR,2026-09-12,3.54724765,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_232d5fe9,INR,NPR,2026-09-12,1.60247458,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f872e33d,INR,BTN,2026-09-12,1.00331691,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f753ceca,INR,MVR,2026-09-12,0.18559846,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0ed02621,INR,JPY,2026-09-12,1.81859535,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_40a65995,INR,KRW,2026-09-12,16.20217449,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_18e0c78f,INR,KWD,2026-09-12,0.00367842,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b3e6eaaf,INR,BHD,2026-09-12,0.00450824,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_02072294,INR,AUD,2026-09-12,0.01849786,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1fae9dfe,INR,CAD,2026-09-12,0.01647254,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_79f93a43,INR,CHF,2026-09-12,0.01051622,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0bcc00b1,INR,MYR,2026-09-12,0.05397955,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_391a694f,INR,IDR,2026-09-12,196.01549577,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1824e400,INR,VND,2026-09-12,305.92670626,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_465362fa,INR,CNY,2026-09-12,0.08639174,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fa1652f1,INR,QAR,2026-09-12,0.0436478,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_063f87fe,INR,SAR,2026-09-12,0.04500524,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_44c16ceb,INR,NZD,2026-09-12,0.02005379,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a694276b,USD,INR,2026-09-12,83.13543727,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_51d9c279,USD,EUR,2026-09-12,0.92779234,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_48f15de9,USD,GBP,2026-09-12,0.79521906,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c23280c3,USD,AED,2026-09-12,3.69012891,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_92aab581,USD,SGD,2026-09-12,1.34676379,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee33c372,USD,THB,2026-09-12,35.22961618,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ff387729,USD,LKR,2026-09-12,295.62015173,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9249eb97,USD,NPR,2026-09-12,133.20458098,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee76925f,USD,BTN,2026-09-12,83.4003226,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2e785d27,USD,MVR,2026-09-12,15.38718357,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cc1ff479,USD,JPY,2026-09-12,151.80342104,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_161695a9,USD,KRW,2026-09-12,1356.1411637,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c793ec7b,USD,KWD,2026-09-12,0.30633282,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_11823ac0,USD,BHD,2026-09-12,0.37849138,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_353e6fcb,USD,AUD,2026-09-12,1.53561039,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cd45deb7,USD,CAD,2026-09-12,1.37602199,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee2f5692,USD,CHF,2026-09-12,0.87612526,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_438e4c97,USD,MYR,2026-09-12,4.47461619,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_de243883,USD,IDR,2026-09-12,16255.53061503,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_24ea50a3,USD,VND,2026-09-12,25375.22348278,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_adabd8b9,USD,CNY,2026-09-12,7.23601562,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_36bbb38c,USD,QAR,2026-09-12,3.65432813,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_89ed5215,USD,SAR,2026-09-12,3.74733315,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_059b1d1c,USD,NZD,2026-09-12,1.68050019,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_db61147a,INR,USD,2026-09-18,0.01205758,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_75ee6e6e,INR,EUR,2026-09-18,0.01114687,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4e497079,INR,GBP,2026-09-18,0.00954682,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1d57ecb2,INR,AED,2026-09-18,0.04415978,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_278da425,INR,SGD,2026-09-18,0.01618788,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c309f735,INR,THB,2026-09-18,0.42427283,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a63e2024,INR,LKR,2026-09-18,3.57114478,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2e28df7b,INR,NPR,2026-09-18,1.60135875,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_797b1109,INR,BTN,2026-09-18,1.0080057,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_639d5085,INR,MVR,2026-09-18,0.18546404,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9081a32c,INR,JPY,2026-09-18,1.8237963,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a8229d33,INR,KRW,2026-09-18,16.28535458,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_94afb349,INR,KWD,2026-09-18,0.00370856,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_06d4c4bb,INR,BHD,2026-09-18,0.00453765,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1a7b4a9b,INR,AUD,2026-09-18,0.01852844,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b9dd7cc2,INR,CAD,2026-09-18,0.01661373,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_651c954e,INR,CHF,2026-09-18,0.0105796,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f13bf0bb,INR,MYR,2026-09-18,0.05399648,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_48f606a6,INR,IDR,2026-09-18,195.8482095,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b050ee33,INR,VND,2026-09-18,307.42338905,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_93808b53,INR,CNY,2026-09-18,0.08691611,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1704f9ad,INR,QAR,2026-09-18,0.04381475,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2a583227,INR,SAR,2026-09-18,0.04507257,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b2a4d3b4,INR,NZD,2026-09-18,0.02026306,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_162d28db,USD,INR,2026-09-18,83.69112247,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3a00a44d,USD,EUR,2026-09-18,0.93177318,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a1fb97e4,USD,GBP,2026-09-18,0.79533387,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a385855c,USD,AED,2026-09-18,3.6790806,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_599d59a6,USD,SGD,2026-09-18,1.34401297,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5d25e754,USD,THB,2026-09-18,35.16234944,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cbd0cef6,USD,LKR,2026-09-18,296.62100875,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2a22a1d3,USD,NPR,2026-09-18,133.98598512,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_dfd8fbff,USD,BTN,2026-09-18,83.73699343,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bbb47e8e,USD,MVR,2026-09-18,15.52184885,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5e9919fc,USD,JPY,2026-09-18,152.53260407,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_91f82e89,USD,KRW,2026-09-18,1355.98257805,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6024a72d,USD,KWD,2026-09-18,0.30882598,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5ec80d68,USD,BHD,2026-09-18,0.37896806,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_37a638a6,USD,AUD,2026-09-18,1.54069513,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0e4467f0,USD,CAD,2026-09-18,1.38313689,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0b45f309,USD,CHF,2026-09-18,0.87784128,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_72b5bdeb,USD,MYR,2026-09-18,4.50609093,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_194670fb,USD,IDR,2026-09-18,16319.49837955,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6286dea3,USD,VND,2026-09-18,25475.16354628,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_edc674f9,USD,CNY,2026-09-18,7.23114572,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9adf6198,USD,QAR,2026-09-18,3.65300897,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_20de598b,USD,SAR,2026-09-18,3.77712102,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_98d7db87,USD,NZD,2026-09-18,1.67900697,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fa59a619,INR,USD,2026-09-24,0.01207175,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3410c0b0,INR,EUR,2026-09-24,0.01122101,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2e65d1fe,INR,GBP,2026-09-24,0.00958749,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9c8a9666,INR,AED,2026-09-24,0.04453426,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f544766d,INR,SGD,2026-09-24,0.01622352,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3b45c0fa,INR,THB,2026-09-24,0.42415011,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_41cbf715,INR,LKR,2026-09-24,3.58064145,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6e990b16,INR,NPR,2026-09-24,1.60741587,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1b0515fc,INR,BTN,2026-09-24,1.00611997,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_abd88726,INR,MVR,2026-09-24,0.18648999,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fdd9530b,INR,JPY,2026-09-24,1.82890489,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ed7634af,INR,KRW,2026-09-24,16.33662546,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1dadaa8f,INR,KWD,2026-09-24,0.00370072,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_63734f44,INR,BHD,2026-09-24,0.00455351,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_723b774f,INR,AUD,2026-09-24,0.01852812,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_862801cd,INR,CAD,2026-09-24,0.0166335,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ba3d9924,INR,CHF,2026-09-24,0.01056334,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fe0c9f3e,INR,MYR,2026-09-24,0.05402321,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1204b2a1,INR,IDR,2026-09-24,196.07543715,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ec4f7119,INR,VND,2026-09-24,306.5806257,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9a357e84,INR,CNY,2026-09-24,0.08747404,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fbb9e27f,INR,QAR,2026-09-24,0.04393419,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_66e8ddd7,INR,SAR,2026-09-24,0.04519153,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8ab8f7fb,INR,NZD,2026-09-24,0.02032314,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_69fdd397,USD,INR,2026-09-24,84.00085209,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3d6bfac8,USD,EUR,2026-09-24,0.92915294,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_900c1d8e,USD,GBP,2026-09-24,0.79982535,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c58627a7,USD,AED,2026-09-24,3.70192948,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b91b0c7f,USD,SGD,2026-09-24,1.3513412,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9a48f98e,USD,THB,2026-09-24,35.46128244,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1eb50573,USD,LKR,2026-09-24,298.42797793,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3fc74f62,USD,NPR,2026-09-24,134.26680123,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0acb2ff5,USD,BTN,2026-09-24,83.84784782,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8a69af4b,USD,MVR,2026-09-24,15.58857927,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0dd4820f,USD,JPY,2026-09-24,153.04044218,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_06bd3a71,USD,KRW,2026-09-24,1359.34298296,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_358b86d1,USD,KWD,2026-09-24,0.30817853,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bf09c0ed,USD,BHD,2026-09-24,0.37900497,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ec183397,USD,AUD,2026-09-24,1.54142365,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3b0db5dc,USD,CAD,2026-09-24,1.38176519,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f35ab1c9,USD,CHF,2026-09-24,0.87786933,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e119bdae,USD,MYR,2026-09-24,4.50762261,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e83c7968,USD,IDR,2026-09-24,16319.59126536,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_af13c80d,USD,VND,2026-09-24,25614.10238179,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_40faeec6,USD,CNY,2026-09-24,7.26174404,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_557dfecb,USD,QAR,2026-09-24,3.66854343,kv_synthetic_feed,2026-08-18T10:00:00+05:30
